# Time	Pos	PotentialE	KineticE	TotalE
0.315000027	1.18601763	-0.920810282	0.263791531	-0.657018781
0.316000015	1.18529022	-0.922294676	0.265275896	-0.657018781
0.317000002	1.18456078	-0.923775613	0.266756654	-0.65701896
0.318000019	1.18382943	-0.925252318	0.268233508	-0.657018781
0.319000006	1.18309605	-0.92672497	0.269706279	-0.657018661
0.320000023	1.18236065	-0.928193212	0.271174699	-0.657018542
0.32100001	1.18162322	-0.929657102	0.27263853	-0.657018542
0.322000027	1.18088388	-0.931115806	0.274097472	-0.657018304
0.323000014	1.18014252	-0.932569742	0.27555126	-0.657018483
0.324000001	1.17939925	-0.934017897	0.276999623	-0.657018304
0.325000018	1.17865396	-0.935460687	0.278442323	-0.657018363
0.326000005	1.17790675	-0.936897397	0.279879093	-0.657018304
0.327000022	1.17715764	-0.938327909	0.281309605	-0.657018304
0.328000009	1.17640662	-0.939751804	0.28273356	-0.657018244
0.329000026	1.1756537	-0.941169083	0.284150749	-0.657018304
0.330000013	1.17489886	-0.942579269	0.285560787	-0.657018483
0.33100003	1.17414224	-0.943981826	0.286963403	-0.657018423
0.332000017	1.17338371	-0.945376694	0.288358271	-0.657018423
0.333000004	1.1726234	-0.946763515	0.289745092	-0.657018423
0.334000021	1.17186117	-0.948142171	0.291123539	-0.657018661
0.335000008	1.17109716	-0.949512064	0.292493254	-0.657018781
0.336000025	1.17033148	-0.95087266	0.293853968	-0.657018661
0.337000012	1.16956401	-0.952223957	0.295205325	-0.657018661
0.338000029	1.16879475	-0.953565657	0.296546936	-0.657018721
0.339000016	1.16802382	-0.954897165	0.297878504	-0.657018661
0.340000004	1.16725111	-0.956218302	0.299199641	-0.657018661
0.341000021	1.16647673	-0.957528591	0.300510049	-0.657018542
0.342000008	1.16570067	-0.958827794	0.301809251	-0.657018542
0.343000025	1.16492295	-0.960115433	0.30309698	-0.657018423
0.344000012	1.16414356	-0.96139133	0.304372817	-0.657018542
0.345000029	1.1633625	-0.962654948	0.305636346	-0.657018602
0.346000016	1.16257977	-0.963905931	0.306887239	-0.657018661
0.347000003	1.1617955	-0.965143859	0.308125049	-0.657018781
0.34800002	1.16100967	-0.966368318	0.309349418	-0.6570189
0.349000007	1.16022241	-0.967578709	0.310559928	-0.657018781
0.350000024	1.1594336	-0.968774796	0.311756104	-0.657018661
0.351000011	1.15864325	-0.969956338	0.312937647	-0.657018661
0.352000028	1.15785146	-0.971122622	0.314104021	-0.657018602
0.353000015	1.15705812	-0.972273469	0.315254837	-0.657018661
0.354000002	1.15626335	-0.973408401	0.31638968	-0.657018721
0.355000019	1.15546715	-0.974526823	0.317508072	-0.657018781
0.356000006	1.15466952	-0.975628436	0.318609595	-0.65701884
0.357000023	1.15387058	-0.976712584	0.319693774	-0.657018781
0.35800001	1.15307021	-0.97777909	0.320760101	-0.657019019
0.359000027	1.15226853	-0.978827238	0.321808189	-0.657019019
0.360000014	1.15146565	-0.97985661	0.322837532	-0.657019079
0.361000031	1.15066147	-0.98086679	0.323847651	-0.657019138
0.362000018	1.14985609	-0.981857181	0.324838072	-0.657019138
0.363000005	1.14904952	-0.982827365	0.325808257	-0.657019138
0.364000022	1.14824164	-0.983776927	0.326757759	-0.657019138
0.36500001	1.14743268	-0.984705269	0.327686071	-0.657019198
0.366000026	1.14662254	-0.985611856	0.328592658	-0.657019198
0.367000014	1.14581132	-0.986496329	0.329477012	-0.657019317
0.368000031	1.14499891	-0.987358093	0.330338627	-0.657019496
0.369000018	1.14418566	-0.988196373	0.331176966	-0.657019377
0.370000005	1.14337134	-0.98901093	0.331991553	-0.657019377
0.371000022	1.14255607	-0.989801168	0.332781792	-0.657019377
0.372000009	1.14173973	-0.990566671	0.333547145	-0.657019496
0.373000026	1.14092255	-0.991306543	0.334287077	-0.657019496
0.374000013	1.14010441	-0.992020607	0.335001051	-0.657019556
0.37500003	1.13928545	-0.992708087	0.335688502	-0.657019615
0.376000017	1.13846576	-0.993368447	0.336348891	-0.657019556
0.377000004	1.13764524	-0.99400115	0.336981624	-0.657019496
0.378000021	1.13682389	-0.99460572	0.337586135	-0.657019615
0.379000008	1.13600183	-0.995181501	0.338161826	-0.657019675
0.380000025	1.13517904	-0.995727897	0.338708162	-0.657019734
0.381000012	1.13435566	-0.996244371	0.339224547	-0.657019854
0.382000029	1.13353157	-0.996730328	0.339710414	-0.657019913
0.383000016	1.13270712	-0.997185051	0.340165168	-0.657019854
0.384000003	1.13188207	-0.997608125	0.340588212	-0.657019913
0.38500002	1.13105655	-0.997998834	0.34097892	-0.657019913
0.386000007	1.13023055	-0.99835664	0.341336727	-0.657019913
0.387000024	1.12940407	-0.998681009	0.341661036	-0.657019973
0.388000011	1.12857723	-0.998971283	0.341951221	-0.657020092
0.389000028	1.12775016	-0.999226809	0.342206687	-0.657020092
0.390000015	1.12692273	-0.999446988	0.342426836	-0.657020152
0.391000032	1.12609506	-0.999631286	0.342611104	-0.657020211
0.39200002	1.12526715	-0.999779046	0.342758805	-0.657020211
0.393000007	1.12443912	-0.999889672	0.342869341	-0.65702033
0.394000024	1.12361097	-0.999962568	0.342942148	-0.65702045
0.395000011	1.12278283	-0.999997079	0.3429766	-0.65702045
0.396000028	1.12195456	-0.999992609	0.34297213	-0.65702045
0.397000015	1.12112629	-0.999948621	0.342928022	-0.657020569
0.398000032	1.12029815	-0.99986434	0.342843771	-0.657020569
0.399000019	1.11947024	-0.999739408	0.34271872	-0.657020688
0.400000006	1.11864245	-0.999573112	0.342552304	-0.657020807
0.401000023	1.1178149	-0.999364734	0.342343897	-0.657020807
0.40200001	1.11698759	-0.999113798	0.342092901	-0.657020926
0.403000027	1.11616051	-0.998819709	0.341798723	-0.657020986
0.404000014	1.11533391	-0.99848187	0.341460794	-0.657021046
0.405000031	1.11450779	-0.998099685	0.34107852	-0.657021165
0.406000018	1.11368215	-0.997672558	0.340651333	-0.657021224
0.407000005	1.11285698	-0.997199893	0.340178639	-0.657021284
0.408000022	1.11203253	-0.996681213	0.339659929	-0.657021284
0.409000009	1.11120868	-0.996115923	0.339094549	-0.657021403
0.410000026	1.11038554	-0.995503426	0.338482052	-0.657021403
0.411000013	1.10956311	-0.994843245	0.337821841	-0.657021403
0.41200003	1.10874152	-0.994134784	0.33711338	-0.657021403
0.413000017	1.10792089	-0.993377566	0.336356133	-0.657021403
0.414000034	1.1071012	-0.992571115	0.335549563	-0.657021523
0.415000021	1.10628247	-0.991714835	0.334693223	-0.657021642
0.416000009	1.10546494	-0.990808368	0.333786637	-0.657021761
0.417000026	1.10464847	-0.989851117	0.332829297	-0.657021821
0.418000013	1.1038332	-0.988842607	0.331820756	-0.65702188
0.41900003	1.10301912	-0.98778224	0.330760509	-0.657021761
0.420000017	1.10220647	-0.986670017	0.329648167	-0.65702188
0.421000034	1.10139525	-0.985505223	0.328483313	-0.65702188
0.422000021	1.10058546	-0.9842875	0.327265531	-0.657021999
0.423000008	1.0997771	-0.983016372	0.325994432	-0.65702194
0.424000025	1.09897053	-0.981691718	0.324669659	-0.657022059
